IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 290.90, L= 573.44, L_straight= 563.39, slack= 10.05, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.00, L= 573.47, L_straight= 563.42, slack= 10.05, T_bat= 22.36, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.10, L= 573.50, L_straight= 563.45, slack= 10.05, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.20, L= 573.54, L_straight= 563.48, slack= 10.05, T_bat= 22.37, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.30, L= 573.57, L_straight= 563.52, slack= 10.05, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.40, L= 573.60, L_straight= 563.55, slack= 10.05, T_bat= 22.37, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.50, L= 573.64, L_straight= 563.58, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.60, L= 573.67, L_straight= 563.61, slack= 10.06, T_bat= 22.37, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.70, L= 573.70, L_straight= 563.65, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.80, L= 573.74, L_straight= 563.68, slack= 10.06, T_bat= 22.37, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 291.90, L= 573.77, L_straight= 563.71, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.00, L= 573.80, L_straight= 563.74, slack= 10.06, T_bat= 22.38, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.10, L= 573.83, L_straight= 563.78, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.20, L= 573.87, L_straight= 563.81, slack= 10.06, T_bat= 22.38, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.30, L= 573.90, L_straight= 563.84, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.40, L= 573.93, L_straight= 563.87, slack= 10.06, T_bat= 22.38, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.50, L= 573.97, L_straight= 563.91, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.60, L= 574.00, L_straight= 563.94, slack= 10.06, T_bat= 22.39, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.70, L= 574.03, L_straight= 563.97, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.80, L= 574.06, L_straight= 564.00, slack= 10.06, T_bat= 22.39, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 292.90, L= 574.10, L_straight= 564.03, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.00, L= 574.13, L_straight= 564.07, slack= 10.06, T_bat= 22.39, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.10, L= 574.16, L_straight= 564.10, slack= 10.06, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.20, L= 574.20, L_straight= 564.13, slack= 10.06, T_bat= 22.39, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.30, L= 574.23, L_straight= 564.16, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.40, L= 574.26, L_straight= 564.20, slack= 10.07, T_bat= 22.40, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.50, L= 574.30, L_straight= 564.23, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.60, L= 574.33, L_straight= 564.26, slack= 10.07, T_bat= 22.40, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.70, L= 574.36, L_straight= 564.29, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.80, L= 574.39, L_straight= 564.33, slack= 10.07, T_bat= 22.40, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 293.90, L= 574.43, L_straight= 564.36, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.00, L= 574.46, L_straight= 564.39, slack= 10.07, T_bat= 22.40, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.10, L= 574.49, L_straight= 564.42, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.20, L= 574.53, L_straight= 564.46, slack= 10.07, T_bat= 22.41, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.30, L= 574.56, L_straight= 564.49, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.40, L= 574.59, L_straight= 564.52, slack= 10.07, T_bat= 22.41, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.50, L= 574.63, L_straight= 564.55, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.60, L= 574.66, L_straight= 564.59, slack= 10.07, T_bat= 22.41, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.70, L= 574.69, L_straight= 564.62, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.80, L= 574.72, L_straight= 564.65, slack= 10.07, T_bat= 22.41, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 294.90, L= 574.76, L_straight= 564.68, slack= 10.07, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.00, L= 574.79, L_straight= 564.71, slack= 10.08, T_bat= 22.42, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.10, L= 574.82, L_straight= 564.75, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.20, L= 574.86, L_straight= 564.78, slack= 10.08, T_bat= 22.42, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.30, L= 574.89, L_straight= 564.81, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.40, L= 574.92, L_straight= 564.84, slack= 10.08, T_bat= 22.42, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.50, L= 574.95, L_straight= 564.88, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.60, L= 574.99, L_straight= 564.91, slack= 10.08, T_bat= 22.42, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.70, L= 575.02, L_straight= 564.94, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.80, L= 575.05, L_straight= 564.97, slack= 10.08, T_bat= 22.43, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 295.90, L= 575.09, L_straight= 565.01, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.00, L= 575.12, L_straight= 565.04, slack= 10.08, T_bat= 22.43, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.10, L= 575.15, L_straight= 565.07, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.20, L= 575.19, L_straight= 565.10, slack= 10.08, T_bat= 22.43, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.30, L= 575.22, L_straight= 565.14, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.40, L= 575.25, L_straight= 565.17, slack= 10.08, T_bat= 22.43, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.50, L= 575.28, L_straight= 565.20, slack= 10.08, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.60, L= 575.32, L_straight= 565.23, slack= 10.08, T_bat= 22.44, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.70, L= 575.35, L_straight= 565.27, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.80, L= 575.38, L_straight= 565.30, slack= 10.09, T_bat= 22.44, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 296.90, L= 575.42, L_straight= 565.33, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.00, L= 575.45, L_straight= 565.36, slack= 10.09, T_bat= 22.44, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.10, L= 575.48, L_straight= 565.39, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.20, L= 575.51, L_straight= 565.43, slack= 10.09, T_bat= 22.44, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.30, L= 575.55, L_straight= 565.46, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.40, L= 575.58, L_straight= 565.49, slack= 10.09, T_bat= 22.45, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.50, L= 575.61, L_straight= 565.52, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.60, L= 575.65, L_straight= 565.56, slack= 10.09, T_bat= 22.45, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.70, L= 575.68, L_straight= 565.59, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.80, L= 575.71, L_straight= 565.62, slack= 10.09, T_bat= 22.45, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 297.90, L= 575.75, L_straight= 565.65, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.00, L= 575.78, L_straight= 565.69, slack= 10.09, T_bat= 22.45, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.10, L= 575.81, L_straight= 565.72, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.20, L= 575.84, L_straight= 565.75, slack= 10.09, T_bat= 22.46, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.30, L= 575.88, L_straight= 565.78, slack= 10.09, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.40, L= 575.91, L_straight= 565.82, slack= 10.09, T_bat= 22.46, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.50, L= 575.94, L_straight= 565.85, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.60, L= 575.98, L_straight= 565.88, slack= 10.10, T_bat= 22.46, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.70, L= 576.01, L_straight= 565.91, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.80, L= 576.04, L_straight= 565.95, slack= 10.10, T_bat= 22.46, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 298.90, L= 576.08, L_straight= 565.98, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.00, L= 576.11, L_straight= 566.01, slack= 10.10, T_bat= 22.47, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.10, L= 576.14, L_straight= 566.04, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.20, L= 576.17, L_straight= 566.07, slack= 10.10, T_bat= 22.47, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.30, L= 576.21, L_straight= 566.11, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.40, L= 576.24, L_straight= 566.14, slack= 10.10, T_bat= 22.47, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.50, L= 576.27, L_straight= 566.17, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.60, L= 576.31, L_straight= 566.20, slack= 10.10, T_bat= 22.47, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.70, L= 576.34, L_straight= 566.24, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.80, L= 576.37, L_straight= 566.27, slack= 10.10, T_bat= 22.48, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 299.90, L= 576.40, L_straight= 566.30, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.00, L= 576.44, L_straight= 566.33, slack= 10.10, T_bat= 22.48, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.10, L= 576.47, L_straight= 566.37, slack= 10.10, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.20, L= 576.50, L_straight= 566.40, slack= 10.11, T_bat= 22.48, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.30, L= 576.54, L_straight= 566.43, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.40, L= 576.57, L_straight= 566.46, slack= 10.11, T_bat= 22.48, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.50, L= 576.60, L_straight= 566.50, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.60, L= 576.64, L_straight= 566.53, slack= 10.11, T_bat= 22.49, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.70, L= 576.67, L_straight= 566.56, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.80, L= 576.70, L_straight= 566.59, slack= 10.11, T_bat= 22.49, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 300.90, L= 576.73, L_straight= 566.63, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.00, L= 576.77, L_straight= 566.66, slack= 10.11, T_bat= 22.49, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.10, L= 576.80, L_straight= 566.69, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.20, L= 576.83, L_straight= 566.72, slack= 10.11, T_bat= 22.50, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.30, L= 576.87, L_straight= 566.75, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.40, L= 576.90, L_straight= 566.79, slack= 10.11, T_bat= 22.50, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.50, L= 576.93, L_straight= 566.82, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.60, L= 576.96, L_straight= 566.85, slack= 10.11, T_bat= 22.50, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.70, L= 577.00, L_straight= 566.88, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.80, L= 577.03, L_straight= 566.92, slack= 10.11, T_bat= 22.50, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 301.90, L= 577.06, L_straight= 566.95, slack= 10.11, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.00, L= 577.10, L_straight= 566.98, slack= 10.12, T_bat= 22.51, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.10, L= 577.13, L_straight= 567.01, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.20, L= 577.16, L_straight= 567.05, slack= 10.12, T_bat= 22.51, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.30, L= 577.20, L_straight= 567.08, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.40, L= 577.23, L_straight= 567.11, slack= 10.12, T_bat= 22.51, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.50, L= 577.26, L_straight= 567.14, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.60, L= 577.29, L_straight= 567.18, slack= 10.12, T_bat= 22.51, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.70, L= 577.33, L_straight= 567.21, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.80, L= 577.36, L_straight= 567.24, slack= 10.12, T_bat= 22.52, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 302.90, L= 577.39, L_straight= 567.27, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.00, L= 577.43, L_straight= 567.31, slack= 10.12, T_bat= 22.52, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.10, L= 577.46, L_straight= 567.34, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.20, L= 577.49, L_straight= 567.37, slack= 10.12, T_bat= 22.52, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.30, L= 577.53, L_straight= 567.40, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.40, L= 577.56, L_straight= 567.43, slack= 10.12, T_bat= 22.52, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.50, L= 577.59, L_straight= 567.47, slack= 10.12, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.60, L= 577.62, L_straight= 567.50, slack= 10.12, T_bat= 22.53, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.70, L= 577.66, L_straight= 567.53, slack= 10.13, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.80, L= 577.69, L_straight= 567.56, slack= 10.13, T_bat= 22.53, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 303.90, L= 577.72, L_straight= 567.60, slack= 10.13, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.00, L= 577.76, L_straight= 567.63, slack= 10.13, T_bat= 22.53, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.10, L= 577.79, L_straight= 567.66, slack= 10.13, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.20, L= 577.82, L_straight= 567.69, slack= 10.13, T_bat= 22.53, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.30, L= 577.85, L_straight= 567.73, slack= 10.13, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.40, L= 577.89, L_straight= 567.76, slack= 10.13, T_bat= 22.54, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.50, L= 577.92, L_straight= 567.79, slack= 10.13, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.60, L= 577.95, L_straight= 567.82, slack= 10.13, T_bat= 22.54, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.70, L= 577.99, L_straight= 567.86, slack= 10.13, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 304.80, L= 578.02, L_straight= 567.89, slack= 10.13, T_bat= 22.54, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
